Date,Open,High,Low,Close,Adj Close,Volume
2019-02-11,122.900002,123.110001,121.510002,122.720001,120.608383,3915900
2019-02-12,123.360001,124.349998,122.709999,123.980003,121.846695,3539500
2019-02-13,124.349998,124.889999,124.220001,124.419998,122.279114,2463600
2019-02-14,123.150002,124.389999,122.709999,124.129997,122.719063,3749300
2019-02-15,125.599998,127.910004,125.029999,127.760002,126.307808,6828400
2019-02-19,127.379997,129.139999,126.860001,128.639999,127.177803,6092500
2019-02-20,128.699997,129.639999,127.830002,128.429993,126.970184,6301200
2019-02-21,128.149994,128.589996,125.830002,126.320000,124.884171,3259800
2019-02-22,128.050003,128.350006,126.800003,127.769997,126.317688,3158100
2019-02-25,128.699997,129.119995,128.160004,128.270004,126.812012,2672100
2019-02-26,127.779999,128.449997,126.769997,127.190002,125.744286,3397000
2019-02-27,127.080002,127.349998,126.099998,126.900002,125.457581,2498000
2019-02-28,126.690002,127.330002,125.570000,125.669998,124.241554,4416200
2019-03-01,126.980003,127.349998,125.239998,125.769997,124.340416,3822000
2019-03-04,126.290001,127.400002,125.099998,125.739998,124.310760,3477700
2019-03-05,125.639999,126.839996,125.639999,125.940002,124.508492,3235900
2019-03-06,126.180000,126.860001,125.370003,125.389999,123.964745,3519500
2019-03-07,125.010002,125.089996,122.919998,124.459999,123.045311,4163900
2019-03-08,123.849998,124.139999,122.290001,124.019997,122.610313,3091500
2019-03-11,121.580002,126.190002,121.480003,126.010002,124.577698,4655800
2019-03-12,125.709999,126.910004,124.519997,124.669998,123.252922,3844200
2019-03-13,124.970001,127.279999,124.970001,126.639999,125.200539,4854500
2019-03-14,126.639999,126.940002,125.709999,126.889999,125.447693,3925100
2019-03-15,127.169998,127.430000,125.900002,125.919998,124.488716,9689700
2019-03-18,126.110001,127.000000,125.529999,126.900002,125.457581,3889900
2019-03-19,127.620003,128.169998,125.910004,126.510002,125.072014,2960400
2019-03-20,126.440002,126.500000,124.529999,125.309998,123.885651,2945800
2019-03-21,124.550003,127.180000,124.330002,126.879997,125.437805,2597800
2019-03-22,126.000000,126.330002,123.449997,125.150002,123.727470,3872200
2019-03-25,124.959999,125.830002,124.589996,125.400002,123.974632,2270900
2019-03-26,126.180000,126.949997,125.059998,126.139999,124.706215,3204200
2019-03-27,126.120003,127.139999,125.639999,126.300003,124.864403,2728800
2019-03-28,126.709999,127.400002,126.190002,127.269997,125.823372,1872100
2019-03-29,128.259995,129.089996,127.480003,128.889999,127.424957,3045700
2019-04-01,129.990005,133.429993,129.990005,133.190002,131.676086,5300800
2019-04-02,133.070007,133.369995,131.550003,131.899994,130.400742,2905500
2019-04-03,132.610001,132.720001,130.610001,131.309998,129.817444,2840000
2019-04-04,131.500000,133.270004,130.850006,132.699997,131.191650,2231700
2019-04-05,133.160004,133.800003,132.559998,133.720001,132.200073,2500800
2019-04-08,132.330002,133.630005,131.190002,133.559998,132.041870,2717700
2019-04-09,132.649994,132.910004,131.199997,132.250000,130.746765,2089800
2019-04-10,132.289993,132.330002,130.259995,131.660004,130.163483,2721600
2019-04-11,131.770004,133.000000,131.479996,132.820007,131.310287,1741900
2019-04-12,133.820007,135.320007,133.649994,135.300003,133.762100,2865500
2019-04-15,135.000000,135.259995,134.070007,134.550003,133.020630,1874900
2019-04-16,134.860001,135.360001,134.410004,135.339996,133.801636,1999000
2019-04-17,135.589996,136.300003,134.729996,135.789993,134.246521,2785000
2019-04-18,136.009995,137.750000,136.009995,137.000000,135.442780,2498500
2019-04-22,136.350006,137.470001,135.690002,136.910004,135.353806,2954200
2019-04-23,139.889999,142.360001,138.880005,140.020004,138.428467,5683200
2019-04-24,139.669998,140.169998,137.929993,139.589996,138.003326,2734300
2019-04-25,138.740005,140.250000,138.029999,139.729996,138.141739,2336300
2019-04-26,140.000000,140.830002,139.580002,140.779999,139.179810,2059800
2019-04-29,141.000000,142.509995,140.860001,142.119995,140.504578,3409300
2019-04-30,142.440002,142.919998,141.630005,142.610001,140.988998,3293100
2019-05-01,143.000000,144.399994,141.520004,141.580002,139.970718,2194800
2019-05-02,140.770004,141.460007,138.789993,139.800003,138.210953,2756300
2019-05-03,141.050003,141.690002,139.960007,141.630005,140.020157,2840400
2019-05-06,138.789993,140.669998,137.899994,140.199997,138.606400,2376400
2019-05-07,138.339996,138.669998,134.679993,135.440002,133.900513,4905300
2019-05-08,135.500000,138.149994,135.339996,137.070007,135.511993,2396300
2019-05-09,135.460007,137.130005,134.020004,136.860001,135.304367,2559200
2019-05-10,135.229996,137.339996,133.570007,137.169998,135.610840,2652500
2019-05-13,134.029999,134.669998,130.389999,131.960007,130.460068,4119000
2019-05-14,132.009995,135.009995,132.009995,133.979996,132.457092,2709300
2019-05-15,132.800003,134.820007,131.660004,133.979996,132.457092,2430200
2019-05-16,134.039993,136.070007,133.440002,135.250000,134.450241,2809200
2019-05-17,134.130005,135.460007,133.550003,133.750000,132.959122,1605600
2019-05-20,133.169998,133.759995,132.630005,133.479996,132.690704,1945600
2019-05-21,134.899994,136.169998,134.259995,136.029999,135.225632,2190600
2019-05-22,135.360001,136.320007,134.940002,135.410004,134.609299,1942600
2019-05-23,132.520004,133.820007,129.389999,130.449997,129.678635,5653600
2019-05-24,130.639999,131.880005,130.009995,131.399994,130.623001,3116800
2019-05-28,131.630005,133.080002,129.880005,129.919998,129.151764,4040100
2019-05-29,129.190002,129.789993,128.309998,129.470001,128.704422,2797100
2019-05-30,129.539993,130.330002,128.029999,128.399994,127.640747,2748600
2019-05-31,127.269997,127.410004,125.529999,126.300003,125.553177,3553700
2019-06-03,126.449997,128.210007,125.940002,126.860001,126.109863,2711000
2019-06-04,128.309998,129.690002,127.519997,129.369995,128.605011,2395200
2019-06-05,130.490005,131.399994,129.550003,131.360001,130.583252,2372900
2019-06-06,131.460007,132.169998,130.479996,131.669998,130.891418,2012000
2019-06-07,132.110001,132.970001,131.839996,132.149994,131.368576,1844400
2019-06-10,135.500000,135.729996,127.980003,128.009995,127.253052,13783300
2019-06-11,128.220001,128.289993,122.180000,122.940002,122.213043,10972300
2019-06-12,124.050003,125.410004,123.610001,124.070000,123.336357,9975400
2019-06-13,124.739998,124.970001,122.919998,124.809998,124.071976,4604800
2019-06-14,126.110001,126.500000,124.919998,125.300003,124.559090,3066800
2019-06-17,125.720001,125.970001,123.110001,124.230003,123.495415,3346500
2019-06-18,125.059998,126.980003,125.059998,126.620003,125.871284,4536300
2019-06-19,127.099998,127.389999,126.320000,126.760002,126.010452,3255100
2019-06-20,128.300003,130.220001,127.870003,130.029999,129.261108,4346700
2019-06-21,129.809998,130.860001,128.580002,128.750000,127.988686,5718900
2019-06-24,130.119995,130.990005,129.500000,130.179993,129.410217,3676900
2019-06-25,130.190002,130.860001,128.699997,129.020004,128.257095,2794100
2019-06-26,129.039993,129.649994,127.720001,127.760002,127.004539,2922500
2019-06-27,128.210007,129.190002,127.760002,128.970001,128.207382,2013500
2019-06-28,129.059998,130.589996,128.149994,130.199997,129.430099,5435800
2019-07-01,131.179993,132.080002,130.839996,131.339996,130.563370,3922800
2019-07-02,131.639999,132.300003,131.240005,131.960007,131.179703,3395000
2019-07-03,132.449997,133.070007,131.710007,133.000000,132.213547,2037600
2019-07-05,132.750000,132.750000,130.850006,132.539993,131.756271,3546900
2019-07-08,131.880005,132.070007,130.279999,130.869995,130.096146,3202300
2019-07-09,130.100006,130.529999,128.940002,130.389999,129.618988,3022800
2019-07-10,131.000000,132.259995,130.190002,130.449997,129.678635,2339300
2019-07-11,130.440002,131.789993,130.070007,131.339996,130.563370,2438100
2019-07-12,131.910004,133.809998,131.710007,133.720001,132.929291,3202300
2019-07-15,133.259995,133.830002,132.880005,133.229996,132.442184,2378700
2019-07-16,133.350006,133.679993,132.710007,133.190002,132.402435,3200200
2019-07-17,133.059998,133.250000,130.070007,130.100006,129.330704,2736100
2019-07-18,129.880005,131.350006,129.759995,131.300003,130.523605,2918900
2019-07-19,131.639999,132.880005,130.929993,132.389999,131.607162,3234100
2019-07-22,132.289993,133.190002,131.550003,132.949997,132.163849,3398000
2019-07-23,136.320007,136.500000,132.009995,134.940002,134.142090,8090100
2019-07-24,134.380005,136.869995,133.970001,134.250000,133.456161,3577200
2019-07-25,134.919998,138.309998,134.899994,136.360001,135.553680,3989700
2019-07-26,135.809998,136.679993,135.289993,135.630005,134.828003,2216100
2019-07-29,135.559998,136.369995,135.380005,135.720001,134.917465,2051400
2019-07-30,135.380005,135.720001,134.440002,135.300003,134.499954,2255600
2019-07-31,135.250000,136.029999,133.000000,133.600006,132.810013,3366100
2019-08-01,133.309998,135.509995,131.660004,131.839996,131.060410,2916000
2019-08-02,131.429993,131.869995,129.410004,130.809998,130.036499,2167200
2019-08-05,128.839996,128.929993,124.730003,125.750000,125.006424,3979100
2019-08-06,125.500000,129.059998,125.500000,128.800003,128.038391,3802900
2019-08-07,127.120003,130.119995,125.139999,129.009995,128.247147,4301700
2019-08-08,129.580002,131.690002,129.580002,131.479996,130.702530,2676600
2019-08-09,131.399994,132.020004,129.529999,131.240005,130.463959,2370900
2019-08-12,129.850006,130.229996,127.529999,128.020004,127.263000,2602300
2019-08-13,127.860001,130.710007,127.699997,128.949997,128.187500,2400200
2019-08-14,127.099998,127.260002,123.769997,124.300003,123.565002,3359200
2019-08-15,124.000000,124.419998,122.440002,123.739998,123.739998,3962000
2019-08-16,124.989998,125.680000,124.019997,125.050003,125.050003,2532000
2019-08-19,126.730003,127.309998,125.989998,126.639999,126.639999,1823100
2019-08-20,125.980003,127.269997,125.410004,126.680000,126.680000,1989600
2019-08-21,127.900002,128.220001,126.790001,127.330002,127.330002,1719500
2019-08-22,128.000000,128.399994,126.320000,127.959999,127.959999,1632000
2019-08-23,126.680000,127.800003,122.820000,123.419998,123.419998,3481800
2019-08-26,124.980003,125.669998,123.639999,125.489998,125.489998,2093100
2019-08-27,125.440002,126.000000,123.980003,124.570000,124.570000,2177200
2019-08-28,124.349998,126.959999,123.809998,126.870003,126.870003,2046600
2019-08-29,128.009995,130.270004,128.009995,129.509995,129.509995,4575900
2019-08-30,130.240005,131.199997,130.179993,130.240005,130.240005,2330100
2019-09-03,128.669998,129.179993,127.639999,128.970001,128.970001,2535200
2019-09-04,130.690002,131.729996,130.279999,131.050003,131.050003,2256200
2019-09-05,133.080002,133.699997,132.500000,133.029999,133.029999,2662900
2019-09-06,133.809998,134.250000,133.149994,133.690002,133.690002,2124300
2019-09-09,134.649994,135.399994,133.850006,134.110001,134.110001,2313300
2019-09-10,134.100006,134.720001,132.830002,133.910004,133.910004,2864900
2019-09-11,133.500000,136.000000,133.080002,135.949997,135.949997,2867900
2019-09-12,136.460007,137.990005,136.199997,137.460007,137.460007,3024500
2019-09-13,138.000000,139.399994,137.460007,138.059998,138.059998,3025500
2019-09-16,139.020004,139.020004,137.320007,138.080002,138.080002,2112000
2019-09-17,137.389999,137.740005,136.630005,137.210007,137.210007,2120400
2019-09-18,136.919998,137.789993,135.949997,137.660004,137.660004,1745500
2019-09-19,137.940002,138.020004,136.809998,137.529999,137.529999,2189700
2019-09-20,137.600006,138.460007,135.559998,135.570007,135.570007,5311300
2019-09-23,134.410004,136.130005,134.100006,135.669998,135.669998,2603900
2019-09-24,136.039993,136.199997,134.660004,135.479996,135.479996,2836300
2019-09-25,135.940002,137.149994,135.139999,136.830002,136.830002,2113200
2019-09-26,136.759995,138.289993,136.509995,137.529999,137.529999,2692600
2019-09-27,138.029999,138.240005,136.190002,136.389999,136.389999,2136800
2019-09-30,137.149994,137.190002,136.169998,136.520004,136.520004,2567100
2019-10-01,136.940002,137.690002,133.210007,133.789993,133.789993,3485900
2019-10-02,132.830002,133.000000,129.820007,130.470001,130.470001,3257100
2019-10-03,130.759995,131.330002,128.630005,131.210007,131.210007,2900600
2019-10-04,131.289993,133.309998,130.949997,133.210007,133.210007,1894200
2019-10-07,132.789993,133.960007,132.130005,132.690002,132.690002,1675300
2019-10-08,131.330002,132.389999,130.339996,130.789993,130.789993,2499000
2019-10-09,131.699997,132.639999,131.119995,131.960007,131.960007,2432000
2019-10-10,131.899994,134.059998,131.300003,133.919998,133.919998,2335200
2019-10-11,135.070007,137.190002,135.000000,136.149994,136.149994,3051900
2019-10-14,136.000000,136.449997,135.330002,135.919998,135.919998,1660000
2019-10-15,136.270004,137.720001,136.139999,136.149994,136.149994,2494700
2019-10-16,135.940002,137.220001,135.669998,136.710007,136.710007,2101400
2019-10-17,137.300003,138.740005,137.169998,138.169998,138.169998,2582600
2019-10-18,138.229996,138.440002,136.509995,136.800003,136.800003,3406700
2019-10-21,138.169998,139.000000,137.740005,138.350006,138.350006,3745600
2019-10-22,140.820007,142.240005,138.929993,141.410004,141.410004,6635800
2019-10-23,140.830002,141.440002,139.210007,139.910004,139.910004,3350700
2019-10-24,140.500000,143.839996,140.029999,143.440002,143.440002,4553400
2019-10-25,143.350006,144.199997,142.809998,142.960007,142.960007,3193300
2019-10-28,143.270004,144.630005,142.309998,143.039993,143.039993,2374500
2019-10-29,142.449997,143.509995,141.729996,142.000000,142.000000,3554000
2019-10-30,142.250000,144.270004,142.000000,143.839996,143.839996,2542600
2019-10-31,143.440002,143.839996,142.669998,143.580002,143.580002,305390000
2019-11-01,144.389999,146.789993,144.339996,146.679993,146.679993,4055600
